-3 -2 -0.000000 
-3 -1.9 0.000000 
-3 -1.8 0.000000 
-3 -1.7 0.000000 
-3 -1.6 0.000001 
-3 -1.5 0.000001 
-3 -1.4 0.000003 
-3 -1.3 0.000007 
-3 -1.2 0.000020 
-3 -1.1 0.000039 
-3 -1 0.000175 
-3 -0.9 0.000171 
-3 -0.8 0.000961 
-3 -0.7 0.001999 
-3 -0.6 0.002972 
-3 -0.5 0.007283 
-3 -0.4 0.034839 
-3 -0.3 0.119621 
-3 -0.2 0.298515 
-3 -0.1 0.529325 
-3 0 1.404378 
-3 0.1 2.683387 
-3 0.2 3.652348 
-3 0.3 3.669151 
-3 0.4 7.199655 
-3 0.5 12.137666 
-3 0.6 19.573257 
-3 0.7 36.227887 
-3 0.8 78.718610 
-3 0.9 279.207727 
-3 1 2225.614600 
-2.9 -2 -0.000000 
-2.9 -1.9 0.000000 
-2.9 -1.8 0.000000 
-2.9 -1.7 0.000000 
-2.9 -1.6 0.000001 
-2.9 -1.5 0.000001 
-2.9 -1.4 0.000003 
-2.9 -1.3 0.000007 
-2.9 -1.2 0.000020 
-2.9 -1.1 0.000039 
-2.9 -1 0.000175 
-2.9 -0.9 0.000171 
-2.9 -0.8 0.000962 
-2.9 -0.7 0.002001 
-2.9 -0.6 0.002975 
-2.9 -0.5 0.007291 
-2.9 -0.4 0.034877 
-2.9 -0.3 0.119750 
-2.9 -0.2 0.298837 
-2.9 -0.1 0.529897 
-2.9 0 1.405897 
-2.9 0.1 2.686289 
-2.9 0.2 3.656285 
-2.9 0.3 3.673101 
-2.9 0.4 7.207394 
-2.9 0.5 12.150684 
-2.9 0.6 19.594298 
-2.9 0.7 36.267167 
-2.9 0.8 78.807652 
-2.9 0.9 279.589174 
-2.9 1 2219.768271 
-2.8 -2 -0.000000 
-2.8 -1.9 0.000000 
-2.8 -1.8 0.000000 
-2.8 -1.7 0.000000 
-2.8 -1.6 0.000001 
-2.8 -1.5 0.000001 
-2.8 -1.4 0.000003 
-2.8 -1.3 0.000007 
-2.8 -1.2 0.000020 
-2.8 -1.1 0.000039 
-2.8 -1 0.000175 
-2.8 -0.9 0.000171 
-2.8 -0.8 0.000964 
-2.8 -0.7 0.002005 
-2.8 -0.6 0.002980 
-2.8 -0.5 0.007303 
-2.8 -0.4 0.034937 
-2.8 -0.3 0.119954 
-2.8 -0.2 0.299347 
-2.8 -0.1 0.530804 
-2.8 0 1.408307 
-2.8 0.1 2.690891 
-2.8 0.2 3.662528 
-2.8 0.3 3.679366 
-2.8 0.4 7.219668 
-2.8 0.5 12.171331 
-2.8 0.6 19.627670 
-2.8 0.7 36.329468 
-2.8 0.8 78.948891 
-2.8 0.9 280.194494 
-2.8 1 2210.480367 
-2.7 -2 -0.000000 
-2.7 -1.9 0.000000 
-2.7 -1.8 0.000000 
-2.7 -1.7 0.000000 
-2.7 -1.6 0.000001 
-2.7 -1.5 0.000001 
-2.7 -1.4 0.000003 
