-2.062469362947209	0.00008660254037825395	1.0000000075000002	2.00000000375	3.0000000025	4.000000001875	5.0000000015	6.00000000125	7.000000001071428	8.0000000009375	9.000000000833333	10.00000000075	11.000000000681819	12.000000000625	13.000000000576923	14.000000000535714	15.0000000005	16.00000000046875	17.000000000441176	18.000000000416666	19.00000000039474	20.000000000375	21.000000000357144	22.000000000340908	23.000000000326086	24.0000000003125	25.0000000003	26.000000000288463	27.000000000277776	28.000000000267857	29.00000000025862	30.00000000025	31.000000000241936	32.00000000023437	33.000000000227274	34.00000000022059	35.000000000214285	36.00000000020833	37.000000000202704	38.00000000019737	39.00000000019231	40.0000000001875
-2.0624693615601606	0.00009716964849377672	1.0000000094419408	2.0000000047209703	3.0000000031473135	4.000000002360485	5.000000001888388	6.000000001573657	7.000000001348849	8.000000001180243	9.000000001049104	10.000000000944194	11.000000000858359	12.000000000786828	13.000000000726303	14.000000000674424	15.000000000629463	16.00000000059012	17.00000000055541	18.00000000052455	19.000000000496943	20.0000000004721	21.000000000449617	22.00000000042918	23.00000000041052	24.000000000393413	25.00000000037768	26.00000000036315	27.0000000003497	28.000000000337213	29.000000000325585	30.00000000031473	31.000000000304578	32.00000000029506	33.00000000028612	34.0000000002777	35.00000000026977	36.000000000262276	37.000000000255184	38.00000000024847	39.0000000002421	40.00000000023605
-2.0624693598139703	0.00010902613880797456	1.0000000118866992	2.00000000594335	3.000000003962233	4.0000000029716745	5.00000000237734	6.000000001981117	7.0000000016981	8.000000001485837	9.000000001320744	10.00000000118867	11.00000000108061	12.000000000990559	13.000000000914362	14.00000000084905	15.000000000792447	16.00000000074292	17.000000000699217	18.00000000066037	19.000000000625615	20.000000000594333	21.000000000566033	22.000000000540304	23.000000000516813	24.00000000049528	25.000000000475467	26.00000000045718	27.00000000044025	28.000000000424524	29.000000000409887	30.000000000396223	31.00000000038344	32.00000000037146	33.0000000003602	34.00000000034961	35.00000000033962	36.00000000033019	37.000000000321265	38.00000000031281	39.00000000030479	40.00000000029717
-2.062469357615647	0.00012232933974372479	1.0000000149644679	2.000000007482234	3.000000004988156	4.000000003741117	5.000000002992894	6.000000002494078	7.0000000021377815	8.000000001870559	9.000000001662718	10.000000001496447	11.000000001360407	12.00000000124704	13.000000001151113	14.00000000106889	15.00000000099763	16.00000000093528	17.000000000880263	18.00000000083136	19.000000000787605	20.000000000748223	21.000000000712593	22.000000000680203	23.00000000065063	24.00000000062352	25.00000000059858	26.000000000575557	27.00000000055424	28.000000000534445	29.000000000516017	30.000000000498815	31.000000000482725	32.00000000046764	33.00000000045347	34.00000000044013	35.000000000427555	36.00000000041568	37.00000000040445	38.000000000393804	39.00000000038371	40.000000000374115
-2.0624693548481217	0.00013725577669487842	1.0000000188391491	2.0000000094195745	3.0000000062797163	4.000000004709787	5.00000000376783	6.000000003139858	7.000000002691307	8.000000002354893	9.00000000209324	10.000000001883915	11.00000000171265	12.00000000156993	13.000000001449166	14.000000001345654	15.000000001255943	16.000000001177447	17.000000001108184	18.00000000104662	19.000000000991534	20.000000000941956	21.000000000897103	22.000000000856325	23.000000000819092	24.000000000784965	25.000000000753566	26.000000000724583	27.000000000697746	28.000000000672827	29.000000000649624	30.00000000062797	31.000000000607713	32.00000000058872	33.000000000570886	34.000000000554095	35.000000000538265	36.00000000052331	37.00000000050917	38.00000000049577	39.000000000483055	40.000000000470976
-2.0624693513640144	0.00015400351441098307	1.0000000237170836	2.000000011858542	3.0000000079056948	4.000000005929271	5.000000004743417	6.000000003952847	7.000000003388155	8.000000002964635	9.00000000263523	10.000000002371708	11.0000000021561	12.000000001976424	13.000000001824391	14.000000001694078	15.000000001581139	16.000000001482316	17.000000001395122	18.000000001317616	19.000000001248267	20.000000001185853	21.000000001129386	22.00000000107805	23.00000000103118	24.000000000988212	25.000000000948685	26.000000000912195	27.000000000878412	28.000000000847038	29.00000000081783	30.00000000079057	31.000000000765066	32.00000000074116	33.0000000007187	34.00000000069756	35.00000000067763	36.00000000065881	37.000000000641	38.000000000624134	39.00000000060813	40.00000000059293
-2.0624693469777826	0.00017279478519617106	1.0000000298580398	2.0000000149290202	3.00000000995268	4.00000000746451	5.000000005971608	6.00000000497634	7.000000004265434	8.000000003732255	9.00000000331756	10.000000002985804	11.000000002714367	12.00000000248817	13.000000002296773	14.000000002132717	15.000000001990536	16.000000001866127	17.000000001756355	18.00000000165878	19.000000001571475	20.000000001492904	21.00000000142181	22.000000001357183	23.000000001298176	24.000000001244086	25.000000001194323	26.000000001148386	27.000000001105853	28.000000001066358	29.000000001029587	30.000000000995268	31.000000000963162	32.00000000093306	33.00000000090479	34.00000000087818	35.000000000853085	36.00000000082939	37.00000000080698	38.00000000078574	39.00000000076559	40.000000000746454
-2.0624693414558437	0.00019387893779680934	1.0000000375890457	2.0000000187945233	3.000000012529682	4.000000009397262	5.0000000075178095	6.000000006264841	7.000000005369864	8.00000000469863	9.000000004176561	10.000000003758904	11.000000003417187	12.00000000313242	13.000000002891465	14.000000002684931	15.000000002505937	16.000000002349317	17.00000000221112	18.00000000208828	19.00000000197837	20.000000001879453	21.000000001789953	22.000000001708592	23.000000001634305	24.00000000156621	25.00000000150356	26.000000001445734	27.000000001392188	28.000000001342467	29.000000001296176	30.000000001252968	31.00000000121255	32.000000001174655	33.000000001139064	34.00000000110556	35.00000000107397	36.00000000104414	37.00000000101592	38.00000000098918	39.00000000096382	40.00000000093973
-2.0624693345041343	0.00021753574610786327	1.000000047321806	2.000000023660904	3.000000015773936	4.000000011830452	5.000000009464362	6.000000007886968	7.000000006760258	8.000000005915226	9.000000005257979	10.00000000473218	11.000000004301983	12.000000003943484	13.000000003640139	14.00000000338013	15.000000003154787	16.000000002957613	17.000000002783636	18.00000000262899	19.000000002490623	20.00000000236609	21.00000000225342	22.00000000215099	23.00000000205747	24.000000001971742	25.00000000189287	26.00000000182007	27.00000000175266	28.000000001690065	29.000000001631786	30.000000001577394	31.00000000152651	32.00000000147881	33.000000001433996	34.00000000139182	35.00000000135205	36.0000000013145	37.00000000127897	38.00000000124531	39.00000000121338	40.00000000118305
-2.0624693257524496	0.00024407912160249486	1.0000000595746257	2.0000000297873144	3.0000000198582097	4.000000014893657	5.000000011914926	6.000000009929105	7.0000000085106615	8.000000007446829	9.000000006619404	10.000000005957462	11.000000005415876	12.000000004964553	13.000000004582663	14.00000000425533	15.000000003971643	16.000000003723414	17.00000000350439	18.0000000033097	19.000000003135508	20.00000000297873	21.000000002836888	22.00000000270794	23.000000002590202	24.000000002482277	25.000000002382986	26.000000002291333	27.000000002206466	28.000000002127667	29.000000002054296	30.00000000198582	31.000000001921762	32.00000000186171	33.00000000180529	34.0000000017522	35.00000000170213	36.000000001654854	37.000000001610125	38.000000001567756	39.00000000152755	40.00000000148937
