-3.	-2.	9.999999998355066e-6	1.0000000001	2.00000000005
-3.	-1.9	0.0000125892541146596	1.0000000001584892	2.0000000000792446
-3.	-1.8	0.000015848931918062533	1.0000000002511886	2.000000000125594
-3.	-1.7	0.000019952623136622625	1.000000000398107	2.0000000001990537
-3.	-1.6	0.000025118864289025344	1.0000000006309573	2.0000000003154788
-3.	-1.5	0.00003162277654966641	1.000000001	2.0000000005
-3.	-1.4	0.00003981071695156141	1.000000001584893	2.0000000007924466
-3.	-1.2999999999999998	0.000050118723155642326	1.0000000025118865	2.0000000012559433
-3.	-1.2	0.00006309573403483058	1.0000000039810717	2.0000000019905357
-3.	-1.1	0.0000794328226480082	1.0000000063095733	2.0000000031547867
-3.	-1.	0.00009999999835506597	1.00000001	2.000000005
-3.	-0.8999999999999999	0.0001258925378973419	1.0000000158489317	2.000000007924466
-3.	-0.7999999999999998	0.00015848931269751124	1.0000000251188637	2.000000012559432
-3.	-0.7	0.0001995262184307132	1.0000000398107154	2.0000000199053583
-3.	-0.5999999999999999	0.000251188617080513	1.0000000630957304	2.0000000315478665
-3.	-0.5	0.00031622771399946484	1.00000009999999	2.000000049999999
-3.	-0.3999999999999999	0.00039810706676520396	1.0000001584892941	2.0000000792446566
-3.	-0.2999999999999998	0.0005011870265424369	1.0000002511885802	2.0000001255943136
-3.	-0.19999999999999996	0.0006309569312917347	1.000000398107012	2.0000001990535656
-3.	-0.09999999999999987	0.0007943274103052684	1.0000006309569465	2.0000003154786223
-3.	0.	0.0009999983550689096	1.000000999999	2.000000499999875
-3.	0.10000000000000009	0.0012589221297286254	1.0000015848906805	2.0000007924462824
-3.	0.20000000000000018	0.0015848866438904067	1.000002511880122	2.000001255942427
-3.	0.30000000000000027	0.001995249248887267	1.0000039810558565	2.0000019905338715
-3.	0.40000000000000036	0.0025118603613591734	1.0000063095336338	2.000003154781746
-3.	0.5	0.0031622256437270654	1.0000099998999987	2.0000049999874996
-3.	0.6000000000000001	0.003980967920188244	1.000015848680731	2.0000079244345623
-3.	0.7000000000000002	0.005011665260754887	1.0000251182333373	2.0000125593532823
-3.	0.8000000000000003	0.00630916028580821	1.0000398091320808	2.000019905160394
-3.	0.9000000000000004	0.007942458021403568	1.0000630917530524	2.0000315473695025
-3.	1.	0.009998355363539609	1.0000999899987109	2.000049998749651
-2.9	-2.	0.0000125892541146596	1.0000000001584892	2.0000000000792446
-2.9	-1.9	0.00001584893191806254	1.0000000002511886	2.000000000125594
-2.9	-1.8	0.000019952623136622625	1.000000000398107	2.0000000001990537
-2.9	-1.7	0.000025118864289025364	1.0000000006309573	2.0000000003154788
-2.9	-1.6	0.000031622776549666404	1.000000001	2.0000000005
-2.9	-1.5	0.000039810716951561406	1.000000001584893	2.0000000007924466
-2.9	-1.4	0.000050118723155642326	1.0000000025118865	2.0000000012559433
-2.9	-1.2999999999999998	0.0000630957340348306	1.0000000039810717	2.0000000019905357
-2.9	-1.2	0.00007943282264800823	1.0000000063095733	2.0000000031547867
-2.9	-1.1	0.00009999999835506597	1.00000001	2.000000005
-2.9	-1.	0.00012589253789734188	1.0000000158489317	2.000000007924466
-2.9	-0.8999999999999999	0.00015848931269751124	1.0000000251188637	2.000000012559432
-2.9	-0.7999999999999998	0.0001995262184307133	1.0000000398107154	2.0000000199053583
-2.9	-0.7	0.000251188617080513	1.0000000630957304	2.0000000315478665
-2.9	-0.5999999999999999	0.000316227713999465	1.00000009999999	2.000000049999999
-2.9	-0.5	0.00039810706676520407	1.0000001584892941	2.0000000792446566
-2.9	-0.3999999999999999	0.0005011870265424369	1.0000002511885802	2.0000001255943136
-2.9	-0.2999999999999998	0.0006309569312917349	1.000000398107012	2.0000001990535656
-2.9	-0.19999999999999996	0.0007943274103052687	1.0000006309569465	2.0000003154786223
-2.9	-0.09999999999999987	0.00099999835506891	1.000000999999	2.000000499999875
-2.9	0.	0.0012589221297286254	1.0000015848906805	2.0000007924462824
-2.9	0.10000000000000009	0.0015848866438904071	1.000002511880122	2.000001255942427
-2.9	0.20000000000000018	0.0019952492488872664	1.0000039810558565	2.0000019905338715
