-3.	-2.	9.999999998355066e-6	1.0000000001	2.00000000005	3.0000000000333333	4.000000000025	5.00000000002	6.000000000016667	7.0000000000142855	8.0000000000125	9.000000000011111	10.00000000001	11.000000000009091	12.000000000008333	13.000000000007692	14.000000000007143	15.000000000006667	16.00000000000625	17.000000000005883	18.000000000005556	19.00000000000526	20.000000000005	21.00000000000476	22.000000000004544	23.00000000000435	24.000000000004167	25.000000000004	26.000000000003848	27.000000000003702	28.00000000000357	29.00000000000345	30.000000000003332	31.000000000003226	32.000000000003126	33.00000000000303	34.00000000000294	35.000000000002856	36.00000000000278	37.0000000000027	38.00000000000263	39.000000000002565	40.0000000000025
-3.	-1.95	0.000011220184540696105	1.0000000001258926	2.000000000062946	3.000000000041964	4.0000000000314735	5.000000000025178	6.000000000020982	7.000000000017985	8.000000000015737	9.000000000013989	10.000000000012589	11.000000000011445	12.000000000010491	13.000000000009685	14.000000000008992	15.000000000008393	16.00000000000787	17.000000000007404	18.000000000006995	19.000000000006626	20.000000000006295	21.000000000005993	22.000000000005723	23.000000000005475	24.000000000005244	25.000000000005034	26.000000000004842	27.00000000000466	28.000000000004498	29.00000000000434	30.000000000004196	31.00000000000406	32.000000000003936	33.000000000003816	34.0000000000037	35.000000000003595	36.000000000003496	37.0000000000034	38.00000000000331	39.000000000003226	40.00000000000315
-3.	-1.9	0.0000125892541146596	1.0000000001584892	2.0000000000792446	3.0000000000528297	4.0000000000396225	5.000000000031698	6.000000000026415	7.0000000000226414	8.000000000019812	9.00000000001761	10.000000000015849	11.000000000014408	12.000000000013207	13.000000000012191	14.00000000001132	15.000000000010566	16.000000000009905	17.000000000009322	18.000000000008804	19.00000000000834	20.000000000007926	21.000000000007546	22.000000000007205	23.000000000006892	24.000000000006604	25.000000000006338	26.000000000006096	27.00000000000587	28.00000000000566	29.000000000005464	30.000000000005283	31.000000000005112	32.00000000000495	33.0000000000048	34.00000000000466	35.000000000004526	36.000000000004405	37.000000000004285	38.00000000000417	39.000000000004064	40.000000000003965
-3.	-1.85	0.000014125375441591486	1.0000000001995262	2.0000000000997633	3.0000000000665086	4.000000000049882	5.000000000039905	6.000000000033254	7.000000000028503	8.00000000002494	9.000000000022169	10.000000000019952	11.000000000018138	12.000000000016627	13.000000000015348	14.000000000014252	15.000000000013301	16.00000000001247	17.000000000011738	18.000000000011084	19.000000000010502	20.000000000009976	21.0000000000095	22.00000000000907	23.000000000008676	24.000000000008313	25.00000000000798	26.000000000007674	27.00000000000739	28.000000000007127	29.00000000000688	30.00000000000665	31.000000000006438	32.00000000000624	33.00000000000605	34.00000000000587	35.0000000000057	36.00000000000554	37.00000000000539	38.00000000000525	39.000000000005116	40.00000000000499
-3.	-1.8	0.000015848931918062533	1.0000000002511886	2.000000000125594	3.0000000000837295	4.000000000062797	5.000000000050238	6.000000000041865	7.000000000035884	8.000000000031399	9.00000000002791	10.00000000002512	11.000000000022835	12.000000000020933	13.000000000019321	14.000000000017941	15.000000000016746	16.0000000000157	17.000000000014776	18.000000000013955	19.00000000001322	20.00000000001256	21.000000000011962	22.00000000001142	23.00000000001092	24.000000000010466	25.000000000010047	26.00000000000966	27.000000000009305	28.00000000000897	29.00000000000866	30.000000000008374	31.000000000008104	32.00000000000785	33.00000000000761	34.00000000000739	35.00000000000718	36.00000000000698	37.000000000006786	38.00000000000661	39.00000000000644	40.00000000000628
-3.	-1.75	0.000017782794091139084	1.0000000003162277	2.000000000158114	3.0000000001054095	4.000000000079057	5.000000000063245	6.0000000000527045	7.000000000045175	8.00000000003953	9.000000000035136	10.000000000031623	11.000000000028749	12.000000000026352	13.000000000024325	14.000000000022588	15.000000000021082	16.000000000019764	17.000000000018602	18.000000000017568	19.000000000016644	20.000000000015813	21.00000000001506	22.000000000014374	23.00000000001375	24.000000000013177	25.000000000012648	26.00000000001216	27.000000000011713	28.000000000011294	29.000000000010903	30.00000000001054	31.0000000000102	32.000000000009884	33.000000000009585	34.0000000000093	35.00000000000904	36.00000000000878	37.00000000000855	38.00000000000832	39.00000000000811	40.00000000000791
-3.	-1.7	0.000019952623136622625	1.000000000398107	2.0000000001990537	3.0000000001327023	4.000000000099527	5.000000000079622	6.000000000066351	7.000000000056873	8.000000000049763	9.000000000044235	10.00000000003981	11.000000000036191	12.000000000033175	13.000000000030624	14.000000000028436	15.00000000002654	16.000000000024883	17.00000000002342	18.000000000022116	19.000000000020954	20.000000000019906	21.000000000018957	22.000000000018098	23.00000000001731	24.000000000016588	25.000000000015923	26.000000000015312	27.000000000014744	28.000000000014218	29.000000000013728	30.00000000001327	31.000000000012843	32.00000000001244	33.000000000012065	34.00000000001171	35.000000000011376	36.000000000011056	37.00000000001076	38.00000000001047	39.00000000001021	40.000000000009955
-3.	-1.65	0.000022387211367226938	1.0000000005011873	2.0000000002505938	3.0000000001670624	4.000000000125297	5.000000000100237	6.000000000083531	7.000000000071598	8.000000000062649	9.000000000055687	10.000000000050118	11.000000000045562	12.000000000041766	13.000000000038552	14.000000000035799	15.000000000033413	16.000000000031324	17.00000000002948	18.000000000027843	19.00000000002638	20.00000000002506	21.000000000023867	22.00000000002278	23.000000000021792	24.000000000020883	25.000000000020048	26.000000000019277	27.000000000018563	28.0000000000179	29.000000000017284	30.000000000016705	31.00000000001617	32.00000000001566	33.000000000015184	34.000000000014744	35.00000000001432	36.00000000001392	37.00000000001354	38.00000000001319	39.000000000012854	40.00000000001253
-3.	-1.6	0.000025118864289025344	1.0000000006309573	2.0000000003154788	3.0000000002103193	4.00000000015774	5.0000000001261915	6.000000000105159	7.000000000090137	8.00000000007887	9.000000000070106	10.000000000063096	11.00000000005736	12.00000000005258	13.000000000048535	14.000000000045068	15.000000000042064	16.000000000039435	17.000000000037115	18.000000000035055	19.000000000033207	20.000000000031548	21.000000000030045	22.00000000002868	23.000000000027434	24.00000000002629	25.00000000002524	26.00000000002427	27.00000000002337	28.000000000022535	29.000000000021757	30.000000000021032	31.000000000020353	32.00000000001972	33.00000000001912	34.00000000001856	35.00000000001803	36.00000000001753	37.00000000001705	38.000000000016605	39.00000000001618	40.000000000015774
-3.	-1.55	0.00002818382927581905	1.0000000007943282	2.000000000397164	3.000000000264776	4.0000000001985825	5.000000000158866	6.000000000132388	7.0000000001134755	8.000000000099291	9.000000000088258	10.000000000079433	11.000000000072212	12.000000000066194	13.000000000061101	14.000000000056739	15.000000000052955	16.000000000049646	17.000000000046725	18.00000000004413	19.00000000004181	20.000000000039716	21.000000000037826	22.000000000036106	23.000000000034536	24.000000000033097	25.000000000031772	26.00000000003055	27.00000000002942	28.00000000002837	29.00000000002739	30.00000000002648	31.000000000025622	32.00000000002482	33.00000000002407	34.00000000002336	35.000000000022695	36.00000000002206	37.000000000021465	38.000000000020904	39.000000000020364	40.00000000001986
