0.275 0.15 1745.1 146780 
0.425 0.15 3052.72 362166 
0.575 0.15 3933.28 582879 
0.725 0.15 4394.46 765561 
0.875 0.15 4586.82 846600 
1.025 0.15 4578.94 844136 
1.2 0.2 5818.24 1.01349e+06 
1.4 0.2 5328.65 788339 
1.625 0.25 5848.93 599872 
1.875 0.25 4757.15 281155 
2.5 1 10418.5 255369 
