0.275 0.15 519.66 5581.33 
0.425 0.15 544.106 7485 
0.575 0.15 480.356 6571.69 
0.725 0.15 376.572 4427.71 
0.875 0.15 269.492 4289.17 
1.025 0.15 179.847 2028.76 
1.2 0.2 140.892 1562.12 
1.4 0.2 72.1952 1321.79 
1.625 0.25 42.0314 2736.61 
1.875 0.25 18.2808 1609.66 
2.5 1 17.5344 1802.45 
