
 0.275	     22.6901	    0.565699	
 0.425	     38.2165	    0.543174	
 0.575	     38.3408	    0.418939	
 0.725	       15.35	    0.153938	
 0.875	     7.67406	   0.0778657	
 1.025	     7.66906	   0.0828937	
   1.2	     10.2115	    0.124465	
   1.4	     10.1883	    0.147628	
 1.625	     12.6985	    0.221464	
 1.875	      12.662	     0.25789	
   2.5	           0	           0	
--------------------------------------
Total:	     175.701	     2.59396	
