0.25 0.1 4638.77 0 
0.35 0.1 8136.61 0 
0.425 0.05 5169.19 0 
0.475 0.05 5731.45 0 
0.525 0.05 6120.2 0 
0.575 0.05 6571.22 0 
0.625 0.05 6718.36 0 
0.675 0.05 6841.71 0 
0.725 0.05 6821.48 0 
0.775 0.05 6733.1 0 
0.825 0.05 6529.09 0 
0.875 0.05 6306.73 0 
0.925 0.05 6041.85 0 
0.975 0.05 5710.39 0 
1.125 0.25 23596.4 0 
1.375 0.25 14725.9 0 
1.75 0.5 11373.7 0 
2.25 0.5 2538.12 0 
2.75 0.5 919.894 0 
