0.25 0.1 69091.1 4489.55 
0.35 0.1 122597 7020.73 
0.425 0.05 78960.9 4330.44 
0.475 0.05 86233.7 4604.32 
0.525 0.05 90649.3 4717.19 
0.575 0.05 94545.2 4801.66 
0.625 0.05 96882.7 4817.22 
0.675 0.05 93246.6 4555.06 
0.725 0.05 90649.3 4364.6 
0.775 0.05 83636.6 3980.65 
0.825 0.05 78181.5 3686.65 
0.875 0.05 72467.5 3391.44 
0.925 0.05 64675.2 3008.13 
0.975 0.05 57922.3 0 
1.125 0.25 212987 0 
1.375 0.25 110390 0 
1.75 0.5 85714.3 0 
2.25 0.5 31168.8 0 
2.75 0.5 12987 0 
