0.25 0.1 1333.84 0
0.35 0.1 2153.93 0
0.425 0.05 841.099 0
0.475 0.05 519.923 0
0.525 0.05 556.955 0
0.575 0.05 856.916 0
0.625 0.05 1286.48 0
0.675 0.05 1152.76 0
0.725 0.05 665.115 0
0.775 0.05 394.062 0
0.825 0.05 247.746 0
0.875 0.05 200.366 0
0.925 0.05 338.693 0
0.975 0.05 640.627 0
1.125 0.25 4348.23 0
1.375 0.25 2929.92 0
1.75 0.5 758.125 0
2.25 0.5 474.119 0
2.75 0.5 102.773 0
