0.25 0.1 4557.31 0 
0.35 0.1 7941.5 0 
0.425 0.05 5051.02 0 
0.475 0.05 5634.78 0 
0.525 0.05 6035.13 0 
0.575 0.05 6488.35 0 
0.625 0.05 6611.45 0 
0.675 0.05 6714.22 0 
0.725 0.05 6710.3 0 
0.775 0.05 6624.44 0 
0.825 0.05 6404.41 0 
0.875 0.05 6184.62 0 
0.925 0.05 5944.43 0 
0.975 0.05 5627.68 0 
1.125 0.25 23242.9 0 
1.375 0.25 14506.7 0 
1.75 0.5 11204.6 0 
2.25 0.5 2498.01 0 
2.75 0.5 907.641 0 
