-4 -2 9.90335e-09 
-4 -1.95 1.56638e-08 
-4 -1.9 2.47621e-08 
-4 -1.85 3.91204e-08 
-4 -1.8 6.1756e-08 
-4 -1.75 9.73947e-08 
-4 -1.7 1.53419e-07 
-4 -1.65 2.41323e-07 
-4 -1.6 3.78935e-07 
-4 -1.55 5.93791e-07 
-4 -1.5 9.28195e-07 
-4 -1.45 1.44678e-06 
-4 -1.4 2.2477e-06 
-4 -1.35 3.47893e-06 
-4 -1.3 5.36205e-06 
-4 -1.25 8.22611e-06 
-4 -1.2 1.25556e-05 
-4 -1.15 1.90575e-05 
-4 -1.1 2.87527e-05 
-4 -1.05 4.31023e-05 
-4 -1 6.41778e-05 
-4 -0.95 9.48916e-05 
-4 -0.9 0.000139302 
-4 -0.85 0.000203004 
-4 -0.8 0.000293619 
-4 -0.75 0.000421403 
-4 -0.7 0.000599977 
-4 -0.65 0.00084717 
-4 -0.6 0.00118592 
-4 -0.55 0.00164518 
-4 -0.5 0.00226088 
-4 -0.45 0.00307649 
-4 -0.4 0.00414317 
-4 -0.35 0.00551863 
-4 -0.3 0.00726444 
-4 -0.25 0.00944064 
-4 -0.2 0.0120977 
-4 -0.15 0.0152657 
-4 -0.1 0.018943 
-4 -0.05 0.0230848 
-4 1.20737e-15 0.0275964 
-4 0.05 0.0323318 
-4 0.1 0.0370983 
-4 0.15 0.0416689 
-4 0.2 0.0458035 
-4 0.25 0.0492797 
-4 0.3 0.0519316 
-4 0.35 0.0536869 
-4 0.4 0.0545777 
-4 0.45 0.0547001 
-4 0.5 0.0541081 
-4 0.55 0.052686 
-4 0.6 0.050119 
-4 0.65 0.0461164 
-4 0.7 0.0408945 
-4 0.75 0.0355984 
-4 0.8 0.0321149 
-4 0.85 0.0320747 
-4 0.9 0.0357735 
-4 0.95 0.0421869 
-4 1 0.0501831 
-4 1.05 0.0595534 
-4 1.1 0.0708709 
-4 1.15 0.0847582 
-4 1.2 0.101244 
-4 1.25 0.119086 
-4 1.3 0.135071 
-4 1.35 0.144051 
-4 1.4 0.140578 
-4 1.45 0.121913 
-4 1.5 0.0907886 
-4 1.55 0.0556274 
-4 1.6 0.0265797 
-4 1.65 0.00937877 
-4 1.7 0.00253633 
-4 1.75 0.000896028 
-4 1.8 0.000995023 
-4 1.85 0.00189363 
-4 1.9 0.00269678 
-4 1.95 0.00228869 
-4 2 0.00104876 
-3.95 -2 1.24676e-08 
-3.95 -1.95 1.97195e-08 
-3.95 -1.9 3.11736e-08 
-3.95 -1.85 4.92497e-08 
-3.95 -1.8 7.77462e-08 
-3.95 -1.75 1.22613e-07 
-3.95 -1.7 1.93143e-07 
-3.95 -1.65 3.03807e-07 
-3.95 -1.6 4.77051e-07 
-3.95 -1.55 7.47538e-07 
-3.95 -1.5 1.16853e-06 
-3.95 -1.45 1.82139e-06 
-3.95 -1.4 2.82968e-06 
-3.95 -1.35 4.37972e-06 
-3.95 -1.3 6.75042e-06 
-3.95 -1.25 1.03561e-05 
-3.95 -1.2 1.58066e-05 
-3.95 -1.15 2.39919e-05 
-3.95 -1.1 3.61975e-05 
-3.95 -1.05 5.42626e-05 
-3.95 -1 8.0795e-05 
-3.95 -0.95 0.000119461 
-3.95 -0.9 0.000175371 
-3.95 -0.85 0.000255567 
-3.95 -0.8 0.000369645 
-3.95 -0.75 0.000530515 
-3.95 -0.7 0.000755326 
-3.95 -0.65 0.00106652 
-3.95 -0.6 0.00149298 
-3.95 -0.55 0.00207116 
-3.95 -0.5 0.00284627 
-3.95 -0.45 0.00387307 
-3.95 -0.4 0.00521592 
-3.95 -0.35 0.00694751 
-3.95 -0.3 0.00914533 
-3.95 -0.25 0.011885 
-3.95 -0.2 0.0152299 
-3.95 -0.15 0.0192182 
-3.95 -0.1 0.0238474 
-3.95 -0.05 0.0290614 
-3.95 1.20737e-15 0.034741 
-3.95 0.05 0.0407022 
-3.95 0.1 0.0467025 
-3.95 0.15 0.0524561 
-3.95 0.2 0.0576609 
-3.95 0.25 0.0620368 
-3.95 0.3 0.0653751 
-3.95 0.35 0.0675847 
-3.95 0.4 0.068706 
-3.95 0.45 0.0688601 
-3.95 0.5 0.0681149 
-3.95 0.55 0.0663247 
-3.95 0.6 0.0630933 
-3.95 0.65 0.0580548 
-3.95 0.7 0.0514813 
-3.95 0.75 0.0448144 
-3.95 0.8 0.0404291 
-3.95 0.85 0.0403785 
-3.95 0.9 0.0450348 
-3.95 0.95 0.0531082 
-3.95 1 0.0631741 
-3.95 1.05 0.0749695 
-3.95 1.1 0.0892157 
-3.95 1.15 0.106696 
-3.95 1.2 0.127448 
-3.95 1.25 0.149905 
-3.95 1.3 0.170025 
-3.95 1.35 0.181327 
-3.95 1.4 0.176956 
-3.95 1.45 0.153463 
-3.95 1.5 0.114287 
-3.95 1.55 0.0700274 
-3.95 1.6 0.033461 
-3.95 1.65 0.0118071 
-3.95 1.7 0.00319304 
-3.95 1.75 0.00112803 
-3.95 1.8 0.00125266 
-3.95 1.85 0.00238394 
-3.95 1.9 0.00339503 
-3.95 1.95 0.00288129 
-3.95 2 0.00132031 
-3.9 -2 1.56958e-08 
-3.9 -1.95 2.48254e-08 
-3.9 -1.9 3.92453e-08 
-3.9 -1.85 6.20017e-08 
-3.9 -1.8 9.78766e-08 
-3.9 -1.75 1.5436e-07 
-3.9 -1.7 2.43152e-07 
-3.9 -1.65 3.8247e-07 
-3.9 -1.6 6.00572e-07 
-3.9 -1.55 9.41095e-07 
-3.9 -1.5 1.47109e-06 
-3.9 -1.45 2.293e-06 
-3.9 -1.4 3.56236e-06 
-3.9 -1.35 5.51373e-06 
-3.9 -1.3 8.49827e-06 
-3.9 -1.25 1.30375e-05 
-3.9 -1.2 1.98993e-05 
-3.9 -1.15 3.0204e-05 
-3.9 -1.1 4.557e-05 
-3.9 -1.05 6.83125e-05 
-3.9 -1 0.000101715 
-3.9 -0.95 0.000150393 
-3.9 -0.9 0.000220779 
-3.9 -0.85 0.000321739 
-3.9 -0.8 0.000465355 
-3.9 -0.75 0.000667878 
-3.9 -0.7 0.000950899 
-3.9 -0.65 0.00134267 
-3.9 -0.6 0.00187955 
-3.9 -0.55 0.00260743 
-3.9 -0.5 0.00358324 
-3.9 -0.45 0.00487589 
-3.9 -0.4 0.00656642 
-3.9 -0.35 0.00874635 
-3.9 -0.3 0.0115132 
-3.9 -0.25 0.0149621 
-3.9 -0.2 0.0191731 
-3.9 -0.15 0.0241938 
-3.9 -0.1 0.0300215 
-3.9 -0.05 0.0365852 
-3.9 1.20737e-15 0.043735 
-3.9 0.05 0.0512393 
-3.9 0.1 0.0587925 
-3.9 0.15 0.0660353 
-3.9 0.2 0.0725871 
-3.9 0.25 0.0780955 
-3.9 0.3 0.0822978 
-3.9 0.35 0.0850791 
-3.9 0.4 0.0864906 
-3.9 0.45 0.0866845 
-3.9 0.5 0.0857466 
-3.9 0.55 0.0834931 
-3.9 0.6 0.0794254 
-3.9 0.65 0.073083 
-3.9 0.7 0.0648082 
-3.9 0.75 0.0564158 
-3.9 0.8 0.0508954 
-3.9 0.85 0.0508318 
-3.9 0.9 0.0566933 
-3.9 0.95 0.0668562 
-3.9 1 0.0795271 
-3.9 1.05 0.0943748 
-3.9 1.1 0.112307 
-3.9 1.15 0.13431 
-3.9 1.2 0.16043 
-3.9 1.25 0.188694 
-3.9 1.3 0.214017 
-3.9 1.35 0.228241 
-3.9 1.4 0.22274 
-3.9 1.45 0.193173 
-3.9 1.5 0.143865 
-3.9 1.55 0.0881539 
-3.9 1.6 0.0421237 
-3.9 1.65 0.0148641 
-3.9 1.7 0.00401979 
-3.9 1.75 0.00142011 
-3.9 1.8 0.001577 
-3.9 1.85 0.00300119 
-3.9 1.9 0.00427408 
-3.9 1.95 0.00362732 
-3.9 2 0.00166217 
-3.85 -2 1.97598e-08 
-3.85 -1.95 3.12533e-08 
-3.85 -1.9 4.94069e-08 
-3.85 -1.85 7.80555e-08 
-3.85 -1.8 1.23219e-07 
-3.85 -1.75 1.94328e-07 
-3.85 -1.7 3.06111e-07 
-3.85 -1.65 4.81502e-07 
-3.85 -1.6 7.56076e-07 
-3.85 -1.55 1.18477e-06 
-3.85 -1.5 1.85199e-06 
-3.85 -1.45 2.88671e-06 
-3.85 -1.4 4.48474e-06 
-3.85 -1.35 6.94138e-06 
-3.85 -1.3 1.06987e-05 
-3.85 -1.25 1.64132e-05 
-3.85 -1.2 2.50518e-05 
-3.85 -1.15 3.80246e-05 
-3.85 -1.1 5.73692e-05 
-3.85 -1.05 8.60004e-05 
-3.85 -1 0.000128051 
-3.85 -0.95 0.000189334 
-3.85 -0.9 0.000277944 
-3.85 -0.85 0.000405046 
-3.85 -0.8 0.000585847 
-3.85 -0.75 0.000840808 
-3.85 -0.7 0.00119711 
